"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"GEMNETS","NETS INTERNATIONAL COMMUNICATION LIMITED","1,500.00"," 52,175.00 ","1,500.00"," 52,175.00 ","100.00 ","100.00 "
"GEMPACRA","THE PAKISTAN CREDIT RATING AGENCY LTD.","115,100.00"," 2,765,760.00 ","115,100.00"," 2,765,760.00 ","100.00 ","100.00 "
"GEMSPNL","SUPERNET LIMITED","1,218,640.00"," 65,852,601.00 ","15,640.00"," 5,380,161.00 ","1.28 ","8.17 "
"GFIL","GHAZI FABRICS INTERNATIONAL LIMITED","24,512.00"," 365,523.78 ","24,012.00"," 358,068.53 ","97.96 ","97.96 "
"GGGL","GHANI GLOBAL GLASS LIMITED","2,415,394.00"," 27,904,783.11 ","1,671,533.00"," 19,299,921.96 ","69.20 ","69.16 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","6,817,161.00"," 178,900,858.51 ","4,440,250.00"," 116,733,986.10 ","65.13 ","65.25 "
"GHGL","GHANI GLASS LIMITED","360,671.00"," 14,937,579.29 ","235,079.00"," 9,996,855.14 ","65.18 ","66.92 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","183,338.00"," 157,546,643.40 ","107,410.00"," 92,360,247.83 ","58.59 ","58.62 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","106,943.00"," 45,620,579.32 ","94,790.00"," 40,475,910.21 ","88.64 ","88.72 "
"GLPL","GILLETTE PAKISTAN LIMITED","138,569.00"," 83,676,732.07 ","94,357.00"," 57,767,134.70 ","68.09 ","69.04 "
"GOC","GOC (PAK) LIMITED","52.00"," 6,022.09 ","51.00"," 5,899.10 ","98.08 ","97.96 "
"GRR","GLOBE RESIDENCY REIT","170,126.00"," 3,309,078.98 ","153,282.00"," 2,981,027.34 ","90.10 ","90.09 "
"GRYL","GRAYS LEASING LIMITED","46,705.00"," 1,604,163.54 ","46,704.00"," 1,604,128.29 ","100.00 ","100.00 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","3,824.00"," 19,946.20 ","3,821.00"," 19,930.30 ","99.92 ","99.92 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","95,848.00"," 3,786,222.75 ","76,948.00"," 3,041,466.57 ","80.28 ","80.33 "
"GUSM","GULISTAN SPINNING MILLS LIMITED","36,893.00"," 316,036.16 ","35,336.00"," 302,538.72 ","95.78 ","95.73 "
"GVGL","GHANI VALUE GLASS LIMITED","191,002.00"," 11,596,306.65 ","132,689.00"," 8,039,719.05 ","69.47 ","69.33 "
"GWLC","GHARIBWAL CEMENT LIMITED","1,667,598.00"," 119,227,167.12 ","462,567.00"," 33,546,420.41 ","27.74 ","28.14 "
"HABSM","HABIB SUGAR MILLS LIMITED","26,102.00"," 2,156,775.37 ","23,550.00"," 1,945,410.44 ","90.22 ","90.20 "
"HAEL","HALA ENTERPRISES LIMITED","2,415.00"," 57,149.91 ","1,915.00"," 45,624.91 ","79.30 ","79.83 "
"HAFL","HAFIZ LIMITED","412.00"," 139,155.14 ","411.00"," 138,830.14 ","99.76 ","99.77 "
"HALEON","HALEON PAKISTAN LIMITED","26,261.00"," 24,597,254.35 ","21,138.00"," 19,808,610.50 ","80.49 ","80.53 "
"HASCOL","HASCOL PETROLEUM LIMITED","29,988,621.00"," 485,497,923.81 ","11,903,683.00"," 193,879,794.45 ","39.69 ","39.93 "
"HBL","HABIB BANK LIMITED","1,736,195.00"," 488,950,835.17 ","718,822.00"," 220,535,542.29 ","41.40 ","45.10 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","100.00"," 10,610.00 ","100.00"," 10,610.00 ","100.00 ","100.00 "
"HCAR","HONDA  ATLAS CARS (PAKISTAN) LIMITED","633,519.00"," 192,185,927.05 ","440,458.00"," 133,669,733.86 ","69.53 ","69.55 "
"HGFA","HBL GROWTH FUND-CLASS A","227,550.00"," 4,096,158.65 ","227,444.00"," 4,094,250.65 ","99.95 ","99.95 "
"HICL","HABIB INSURANCE COMPANY LIMITED","226,690.00"," 2,981,043.93 ","185,361.00"," 2,445,794.56 ","81.77 ","82.04 "
"HIFA","HBL INVESTMENT FUND-CLASS A","609,734.00"," 4,272,121.13 ","566,460.00"," 3,970,042.25 ","92.90 ","92.93 "
"HINO","HINOPAK MOTORS LIMITED","7,892.00"," 4,029,627.44 ","7,142.00"," 3,643,319.23 ","90.50 ","90.41 "
"HINOON","HIGHNOON LABORATORIES LIMITED","28,893.00"," 33,176,013.73 ","19,498.00"," 22,459,527.75 ","67.48 ","67.70 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","15,007,312.00"," 85,110,100.56 ","4,951,667.00"," 28,440,274.95 ","33.00 ","33.42 "
"HMB","HABIB METROPOLITAN BANK LIMITED","308,479.00"," 37,849,416.22 ","256,313.00"," 31,473,421.83 ","83.09 ","83.15 "
"HPL","HOECHST PAKISTAN LIMITED","73.00"," 299,460.01 ","36.00"," 146,234.92 ","49.32 ","48.83 "
"HRPL","HABIB RICE PRODUCTS LIMITED","21,257.00"," 616,763.09 ","21,212.00"," 615,443.09 ","99.79 ","99.79 "
"HTL","HI-TECH LUBRICANTS LIMITED","683,172.00"," 38,084,080.57 ","542,255.00"," 30,290,177.94 ","79.37 ","79.54 "
"HUBC","THE HUB POWER COMPANY LIMITED","4,574,869.00"," 949,359,270.57 ","2,009,034.00"," 439,590,572.35 ","43.91 ","46.30 "
"HUMNL","HUM NETWORK LIMITED","5,131,078.00"," 76,203,580.04 ","3,382,422.00"," 51,572,368.92 ","65.92 ","67.68 "
"HUSI","HUSEIN INDUSTRIES LIMITED","11.00"," 325.05 ","11.00"," 325.05 ","100.00 ","100.00 "
"HWQS","HASEEB WAQAS SUGAR MILLS LIMITED","12,681.00"," 224,462.51 ","11,581.00"," 205,383.92 ","91.33 ","91.50 "
"IBFL","IBRAHIM FIBRES LIMITED","10.00"," 2,950.00 ","10.00"," 2,950.00 ","100.00 ","100.00 "
"IBLHL","IBL HEALTHCARE LIMITED","231,590.00"," 11,485,317.24 ","187,381.00"," 9,298,459.08 ","80.91 ","80.96 "
"ICCI","ICC INDUSTRIES LIMITED","594,566.00"," 8,629,398.67 ","497,705.00"," 7,229,507.63 ","83.71 ","83.78 "
"ICIBL","INVEST CAPITAL INVESTMENT BANK LIMITED","809,801.00"," 5,001,288.73 ","640,242.00"," 3,956,888.80 ","79.06 ","79.12 "
"ICL","ITTEHAD CHEMICALS LIMITED","41,059.00"," 5,610,884.22 ","33,036.00"," 4,519,961.35 ","80.46 ","80.56 "
"IDRT","IDREES TEXTILE MILLS LIMITED","39,309.00"," 881,821.42 ","37,798.00"," 848,352.66 ","96.16 ","96.20 "
"IDSM","IDEAL SPINNING MILLS LIMITED","2,571.00"," 74,810.09 ","2,409.00"," 70,185.11 ","93.70 ","93.82 "
"IDYM","INDUS DYEING AND MANUFACTURING CO. LTD.","6,914.00"," 1,123,886.03 ","6,814.00"," 1,107,708.31 ","98.55 ","98.56 "
"IGIHL","IGI HOLDINGS LIMITED","27,545.00"," 7,557,044.35 ","21,248.00"," 5,845,130.44 ","77.14 ","77.35 "
"IGIL","IGI LIFE INSURANCE LIMITED","4,005.00"," 80,017.30 ","3,005.00"," 60,107.30 ","75.03 ","75.12 "
"ILP","INTERLOOP LIMITED","1,032,903.00"," 72,610,780.65 ","670,534.00"," 47,772,044.75 ","64.92 ","65.79 "
"IMAGE","IMAGE PAKISTAN LIMITED","1,472,959.00"," 38,453,993.65 ","1,247,071.00"," 32,560,604.67 ","84.66 ","84.67 "
"IML","IMPERIAL LIMITED","13,881.00"," 377,541.25 ","12,330.00"," 334,320.25 ","88.83 ","88.55 "
"IMS","INTERMARKET SECURITIES LIMITED","102,617,861.00"," 8,401,540.03 ","102,575,198.00"," 7,813,532.34 ","99.96 ","93.00 "
"INDU","INDUS MOTOR COMPANY LIMITED","1,890.00"," 3,970,952.79 ","1,789.00"," 3,759,834.63 ","94.66 ","94.68 "
"INIL","INTERNATIONAL INDUSTRIES LIMITED","33,326.00"," 6,482,042.65 ","21,298.00"," 4,210,583.80 ","63.91 ","64.96 "
"INKL","INTERNATIONAL KNITWEAR LIMITED","13,365.00"," 1,009,079.63 ","12,966.00"," 979,592.85 ","97.01 ","97.08 "
"IPAK","INTERNATIONAL PACKAGING FILMS LIMITED","254,057.00"," 5,991,788.90 ","225,457.00"," 5,315,902.90 ","88.74 ","88.72 "
"IREIT","IMAGE REIT","1,272,582.00"," 13,796,759.08 ","1,183,194.00"," 12,829,142.25 ","92.98 ","92.99 "
"ISIL","ISMAIL INDUSTRIES LIMITED","792.00"," 1,664,506.01 ","788.00"," 1,656,495.95 ","99.49 ","99.52 "
"ISL","INTERNATIONAL STEELS LIMITED","108,304.00"," 11,507,769.69 ","104,684.00"," 11,123,500.04 ","96.66 ","96.66 "
"ITTEFAQ","ITTEFAQ IRON INDUSTRIES LIMITED","9,353,635.00"," 5,169,867.35 ","9,194,080.00"," 3,651,350.81 ","98.29 ","70.63 "
"JATM","J. A. TEXTILE MILLS LIMITED","604.00"," 13,823.54 ","502.00"," 11,447.24 ","83.11 ","82.81 "
"JDMT","JANANA DE MALUCHO TEXTILE MILLS LIMITED","6,511.00"," 669,275.23 ","6,409.00"," 659,162.13 ","98.43 ","98.49 "
"JDWS","JDW SUGAR MILLS LIMITED","51.00"," 42,298.20 ","47.00"," 39,017.96 ","92.16 ","92.24 "
"JGICL","JUBILEE GENERAL INSURANCE COMPANY LTD.","46,659.00"," 3,810,315.43 ","46,598.00"," 3,805,346.74 ","99.87 ","99.87 "
"JKSM","J.K. SPINNING MILLS LIMITED","1,098.00"," 210,194.84 ","997.00"," 190,156.88 ","90.80 ","90.47 "
"JLICL","JUBILEE LIFE INSURANCE COMPANY LIMITED","208.00"," 35,018.05 ","173.00"," 28,838.05 ","83.17 ","82.35 "
"JSBL","JS BANK LIMITED","600,005.00"," 13,309,537.44 ","386,517.00"," 8,582,447.22 ","64.42 ","64.48 "
"JSCL","JAHANGIR SIDDIQUI AND CO. LTD","38,080.00"," 1,067,139.79 ","29,460.00"," 825,730.09 ","77.36 ","77.38 "
"JSCLPSA","JAHANGIR SIDDIQUI & CO.LTD-PREF.SHARES","685.00"," 9,590.00 ","685.00"," 9,590.00 ","100.00 ","100.00 "
"JSGBETF","JS GLOBAL BANKING SECTOR ETF","28,000.00"," 1,187,220.00 ","16,500.00"," 701,345.00 ","58.93 ","59.07 "
"JSGCL","JS GLOBAL CAPITAL  LIMITED","3,109.00"," 432,390.53 ","1,786.00"," 246,789.03 ","57.45 ","57.08 "
"JSIL","JS INVESTMENTS LIMITED","345,759.00"," 12,498,964.34 ","345,649.00"," 12,495,010.65 ","99.97 ","99.97 "
"JSMFETF","JS MOMENTUM FACTOR EXCHANGE TRADED FUND","455,546.00"," 5,630,058.93 ","445,046.00"," 5,500,188.93 ","97.70 ","97.69 "
"JSML","JAUHARABAD SUGAR MILLS LIMITED","72,094.00"," 4,284,873.01 ","50,674.00"," 2,999,191.11 ","70.29 ","69.99 "
"JUBS","JUBILEE SPINNING & WEAVING MILLS LIMITED","4,349.00"," 101,303.89 ","4,348.00"," 101,280.40 ","99.98 ","99.98 "
"JVDC","JAVEDAN CORPORATION LIMITED","242,284.00"," 17,515,633.66 ","195,162.00"," 14,096,122.42 ","80.55 ","80.48 "
"KAPCO","KOT ADDU POWER COMPANY LIMITED","428,000.00"," 14,044,043.95 ","418,375.00"," 13,728,510.37 ","97.75 ","97.75 "
"KCL","KARAM CERAMICS LIMITED","32.00"," 5,587.71 ","25.00"," 4,494.24 ","78.13 ","80.43 "
"KEL","K-ELECTRIC LIMITED","295,617,122.00"," 2,151,060,179.50 ","118,063,216.00"," 883,865,091.87 ","39.94 ","41.09 "
"KHTC","KHYBER TOBACCO COMPANY LIMITED","10,322.00"," 4,062,524.23 ","8,411.00"," 3,305,898.99 ","81.49 ","81.38 "
"KHYT","KHYBER TEXTILE MILLS LIMITED","46.00"," 88,683.32 ","36.00"," 70,114.92 ","78.26 ","79.06 "
"KML","KOHINOOR MILLS LIMITED","784,942.00"," 10,015,569.10 ","645,851.00"," 8,232,499.29 ","82.28 ","82.20 "
"KOHC","KOHAT CEMENT COMPANY LIMITED","676,887.00"," 67,877,991.78 ","600,740.00"," 60,236,430.90 ","88.75 ","88.74 "
"KOHE","KOHINOOR ENERGY LIMITED","85,037.00"," 1,628,764.49 ","66,254.00"," 1,270,796.12 ","77.91 ","78.02 "
"KOHP","KOHINOOR POWER COMPANY LIMITED","1,018,055.00"," 46,901,567.00 ","440,177.00"," 20,514,800.13 ","43.24 ","43.74 "
"KOHTM","KOHAT TEXTILE MILLS LIMITED","13,289.00"," 732,297.42 ","11,938.00"," 658,428.32 ","89.83 ","89.91 "
"KOIL","KOHINOOR INDUSTRIES LIMITED","1,577,430.00"," 47,282,252.11 ","1,002,542.00"," 30,037,961.78 ","63.56 ","63.53 "
"KOSM","KOHINOOR SPINNING MILLS LIMITED","20,550,045.00"," 148,619,252.23 ","10,848,526.00"," 78,637,140.87 ","52.79 ","52.91 "
"KPUS","KHAIRPUR SUGAR MILLS LIMITED","56.00"," 7,364.61 ","45.00"," 5,984.60 ","80.36 ","81.26 "
"KSBP","KSB PUMPS COMPANY LIMITED","77,176.00"," 16,341,636.67 ","69,227.00"," 14,666,586.20 ","89.70 ","89.75 "
"KSTM","KHALID SIRAJ TEXTILE MILLS LIMITED","9,157.00"," 82,802.28 ","9,118.00"," 82,432.17 ","99.57 ","99.55 "
"KTML","KOHINOOR TEXTILE MILLS LIMITED","40,708.00"," 2,639,155.64 ","37,846.00"," 2,453,766.43 ","92.97 ","92.98 "
"LCI","LUCKY CORE INDUSTRIES LIMITED","61,374.00"," 19,574,178.48 ","50,197.00"," 16,010,827.98 ","81.79 ","81.80 "
"LEUL","LEATHER UP LIMITED","35,911.00"," 1,863,275.42 ","29,404.00"," 1,524,111.03 ","81.88 ","81.80 "
"LIVEN","LIVEN PHARMA LIMITED","61,871.00"," 4,004,315.03 ","59,695.00"," 3,866,629.09 ","96.48 ","96.56 "
"LOADS","LOADS LIMITED","1,938,774.00"," 33,586,401.34 ","1,716,339.00"," 29,743,677.40 ","88.53 ","88.56 "
"LOTCHEM","LOTTE CHEMICAL PAKISTAN LIMITED","2,240,107.00"," 60,039,804.45 ","1,616,525.00"," 44,508,306.62 ","72.16 ","74.13 "
"LPGL","LEINER PAK GELATINE LIMITED","3,924.00"," 399,331.32 ","3,451.00"," 351,409.15 ","87.95 ","88.00 "
"LPL","LALPIR POWER LIMITED","5,022,531.00"," 139,899,518.40 ","3,798,454.00"," 105,800,220.28 ","75.63 ","75.63 "
"LSECL","LSE CAPITAL LIMITED","19,730.00"," 154,882.96 ","17,366.00"," 136,871.12 ","88.02 ","88.37 "
"LSEFSL","LSE FINANCIAL SERVICES LIMITED","138,836.00"," 2,785,672.50 ","112,997.00"," 2,304,867.20 ","81.39 ","82.74 "
"LSEVL","LSE VENTURES LIMITED","761,641.00"," 4,704,779.66 ","751,311.00"," 4,643,053.74 ","98.64 ","98.69 "
"LUCK","LUCKY CEMENT LIMITED","1,060,975.00"," 480,454,331.71 ","735,470.00"," 336,287,352.02 ","69.32 ","69.99 "
"MACFL","MACPAC FILMS LIMITED","113,548.00"," 3,151,748.26 ","93,890.00"," 2,606,965.30 ","82.69 ","82.71 "
"MACTER","MACTER INTERNATIONAL LIMITED","49,687.00"," 18,064,773.53 ","39,290.00"," 14,278,012.18 ","79.08 ","79.04 "
"MARI","MARI ENERGIES LIMITED","1,198,638.00"," 881,375,838.67 ","668,369.00"," 496,747,473.02 ","55.76 ","56.36 "
"MCB","MCB BANK LIMITED","816,881.00"," 269,113,398.91 ","167,010.00"," 67,546,678.01 ","20.44 ","25.10 "
"MCBIM","MCB INVESTMENT MANAGEMENT LIMITED","61,407.00"," 14,536,751.16 ","60,736.00"," 14,379,179.16 ","98.91 ","98.92 "
"MDTL","MEDIA TIMES LIMITED","4,374,926.00"," 23,754,130.99 ","3,044,270.00"," 16,527,568.94 ","69.58 ","69.58 "
"MEBL","MEEZAN BANK LIMITED","864,072.00"," 374,768,321.67 ","541,905.00"," 245,384,495.91 ","62.72 ","65.48 "
"MEHT","MAHMOOD TEXTILE MILLS LIMITED","472.00"," 143,282.10 ","447.00"," 135,713.01 ","94.70 ","94.72 "
"MERIT","MERIT PACKAGING LIMITED","445,434.00"," 5,831,802.77 ","445,183.00"," 5,828,524.95 ","99.94 ","99.94 "
"MFFL","MITCHELLS FRUIT FARMS LIMITED","18,112.00"," 3,861,643.67 ","17,469.00"," 3,725,395.38 ","96.45 ","96.47 "
"MFL","MATCO FOODS LIMITED","88,026.00"," 3,783,885.60 ","70,939.00"," 3,048,403.05 ","80.59 ","80.56 "
"MIIETF","MAHAANA ISLAMIC INDEX ETF","238,052.00"," 4,024,386.00 ","197,052.00"," 3,332,366.00 ","82.78 ","82.80 "
"MIRKS","MIRPURKHAS SUGAR MILLS LIMITED","145,966.00"," 5,823,440.51 ","78,543.00"," 3,147,223.23 ","53.81 ","54.04 "
"MLCF","MAPLE LEAF CEMENT FACTORY LIMITED","7,003,114.00"," 695,341,410.57 ","3,466,607.00"," 352,120,404.22 ","49.50 ","50.64 "
"MQTM","MAQBOOL TEXTILE MILLS LIMITED","3,670.00"," 110,282.81 ","3,660.00"," 109,982.71 ","99.73 ","99.73 "
"MRNS","MEHRAN SUGAR MILLS LIMITED","417,347.00"," 32,953,815.45 ","228,611.00"," 18,090,095.77 ","54.78 ","54.90 "
"MSCL","METROPOLITAN STEEL CORPORATION LIMITED","85,609.00"," 1,249,888.24 ","64,871.00"," 949,222.61 ","75.78 ","75.94 "
"MSOT","MASOOD TEXTILE MILLS LIMITED","174.00"," 9,615.09 ","172.00"," 9,507.09 ","98.85 ","98.88 "
"MTL","MILLAT TRACTORS LIMITED","102,121.00"," 52,779,279.95 ","78,178.00"," 40,495,251.27 ","76.55 ","76.73 "
"MUGHAL","MUGHAL IRON & STEEL INDUSTRIES LIMITED","350,960.00"," 28,880,920.46 ","290,620.00"," 23,916,165.39 ","82.81 ","82.81 "
"MUGHALC","MUGHAL IRON AND STEEL IND. LTD.-CLASS C","10,761.00"," 500,228.30 ","10,751.00"," 499,768.30 ","99.91 ","99.91 "
"MUREB","MURREE BREWERY COMPANY LIMITED","709.00"," 715,479.43 ","398.00"," 400,444.93 ","56.14 ","55.97 "
"MWMP","MANDVIWALLA MAUSER PLASTIC IND. LTD","5,115.00"," 640,667.00 ","3,397.00"," 427,943.70 ","66.41 ","66.80 "
"MZNPETF","MEEZAN PAKISTAN EXCHANGE TRADED FUND","317,546.00"," 6,410,970.90 ","199,046.00"," 4,019,690.90 ","62.68 ","62.70 "
"NAGC","NAGINA COTTON MILLS LIMITED","74.00"," 4,638.00 ","74.00"," 4,638.00 ","100.00 ","100.00 "
"NATF","NATIONAL FOODS LIMITED","129,110.00"," 45,804,096.07 ","90,475.00"," 32,140,211.51 ","70.08 ","70.17 "
"NBP","NATIONAL BANK OF PAKISTAN","6,091,508.00"," 1,193,655,441.46 ","2,223,272.00"," 465,333,827.13 ","36.50 ","38.98 "
"NBPGETF","NBP PAKISTAN GROWTH EXCHANGE TRADED FUND","24,000.00"," 705,680.00 ","24,000.00"," 705,680.00 ","100.00 ","100.00 "
"NCL","NISHAT (CHUNIAN) LIMITED","29,127.00"," 1,284,834.36 ","25,518.00"," 1,125,997.20 ","87.61 ","87.64 "
"NCML","NAZIR COTTON MILLS LIMITED","238.00"," 3,128.19 ","216.00"," 2,812.50 ","90.76 ","89.91 "
"NCPL","NISHAT CHUNIAN POWER LIMITED","211,373.00"," 5,011,377.17 ","146,748.00"," 3,476,527.51 ","69.43 ","69.37 "
"NESTLE","NESTLE PAKISTAN LIMITED","486.00"," 3,955,067.22 ","480.00"," 3,905,932.22 ","98.77 ","98.76 "
"NETSOL","NETSOL TECHNOLOGIES LIMITED","446,841.00"," 64,452,312.66 ","276,961.00"," 39,990,175.55 ","61.98 ","62.05 "
"NEXT","NEXT CAPITAL LIMITED","132,429.00"," 1,542,715.02 ","109,745.00"," 1,280,369.47 ","82.87 ","82.99 "
"NICL","NIMIR INDUSTRIAL CHEMICALS LIMITED","33,238.00"," 6,638,047.65 ","22,492.00"," 4,518,249.04 ","67.67 ","68.07 "
"NITGETF","NIT PAK. GATEWAY EXCHANGE TRADED FUND","49,500.00"," 1,707,990.00 ","49,500.00"," 1,707,990.00 ","100.00 ","100.00 "
"NML","NISHAT MILLS LIMITED","286,869.00"," 42,194,084.31 ","225,195.00"," 33,691,223.39 ","78.50 ","79.85 "
"NONS","NOON SUGAR MILLS LIMITED","11,606.00"," 992,729.91 ","10,455.00"," 894,191.21 ","90.08 ","90.07 "
"NPL","NISHAT POWER LIMITED","94,299.00"," 3,368,556.83 ","59,377.00"," 2,121,472.51 ","62.97 ","62.98 "
"NRL","NATIONAL REFINERY LIMITED","3,082,133.00"," 1,288,197,530.34 ","942,340.00"," 394,089,091.64 ","30.57 ","30.59 "
"NRSL","NIMIR RESINS LIMITED","150,586.00"," 5,299,665.70 ","97,457.00"," 3,448,245.68 ","64.72 ","65.07 "
"NSRM","THE NATIONAL SILK & RAYON MILLS LIMITED","207.00"," 22,022.69 ","207.00"," 22,022.69 ","100.00 ","100.00 "
"OBOY","OILBOY ENERGY LIMITED","420,116.00"," 4,058,773.03 ","359,650.00"," 3,473,297.16 ","85.61 ","85.58 "
"OCTOPUS","OCTOPUS DIGITAL LIMITED","219,550.00"," 11,094,477.51 ","174,319.00"," 8,815,950.98 ","79.40 ","79.46 "
"OGDC","OIL & GAS DEVELOPMENT COMPANY LIMITED","7,032,307.00"," 1,802,156,838.29 ","5,385,838.00"," 1,394,964,995.51 ","76.59 ","77.41 "
"OLPL","OLP FINANCIAL SERVICES PAKISTAN LIMITED","9,443.00"," 473,213.61 ","9,423.00"," 472,184.01 ","99.79 ","99.78 "
"OLPM","OLP MODARABA","100,988.00"," 2,248,793.93 ","78,514.00"," 1,747,893.63 ","77.75 ","77.73 "
"OML","OLYMPIA MILLS LIMITED","4,651.00"," 186,088.43 ","3,167.00"," 128,807.79 ","68.09 ","69.22 "
"ORM","ORIENT RENTAL MODARABA","412,797.00"," 5,285,262.82 ","385,690.00"," 4,937,402.42 ","93.43 ","93.42 "
"OTSU","OTSUKA PAKISTAN LIMITED","4,589.00"," 1,468,075.49 ","4,544.00"," 1,453,666.00 ","99.02 ","99.02 "
"P01GIS031225","1 YEAR GIS-DISCOUNTED-MATURITY 03-12-25","1.00"," 4,943.50 ","1.00"," 4,943.50 ","100.00 ","100.00 "
"P01GIS061125","1 YEAR GIS-DISCOUNTED-MATURITY 06-11-25","64,000.00"," 318,297,680.00 ","64,000.00"," 318,297,680.00 ","100.00 ","100.00 "
"P01GIS080126","1 YEAR GIS-DISCOUNTED-MAT DATE 08-01-26","1.00"," 4,893.00 ","1.00"," 4,893.00 ","100.00 ","100.00 "
"P01GIS200826","1 YEAR GIS-DISCOUNTED-MATURITY 20AUG26","20,217.00"," 93,409,827.50 ","20,217.00"," 93,409,827.50 ","100.00 ","100.00 "
"P01GIS290526","1 YEAR GIS-DISCOUNTED-MATURITY 29MAY26","1.00"," 4,717.50 ","1.00"," 4,717.50 ","100.00 ","100.00 "
"P01GIS290926","1 YEAR GIS-DISCOUNTED-MATURITY 29SEP26","25,001.00"," 113,708,305.00 ","25,001.00"," 113,708,305.00 ","100.00 ","100.00 "
"PABC","PAKISTAN ALUMINIUM BEVERAGE CANS LTD","100,586.00"," 14,242,407.55 ","71,062.00"," 10,064,112.14 ","70.65 ","70.66 "
"PACE","PACE (PAKISTAN) LIMITED","55,686,993.00"," 1,208,622,874.59 ","27,733,160.00"," 602,599,976.22 ","49.80 ","49.86 "
"PAEL","PAK ELEKTRON LIMITED","8,271,559.00"," 427,713,206.96 ","3,097,276.00"," 170,045,527.82 ","37.44 ","39.76 "
"PAKD","PAK DATACOM LIMITED","2,924.00"," 543,486.35 ","2,677.00"," 497,238.43 ","91.55 ","91.49 "
"PAKL","PAK LEATHER CRAFTS LIMITED","7,343.00"," 285,571.82 ","7,058.00"," 275,297.87 ","96.12 ","96.40 "
"PAKOXY","PAKISTAN OXYGEN LIMITED","3,905.00"," 937,220.60 ","3,905.00"," 937,220.60 ","100.00 ","100.00 "
"PAKRI","PAKISTAN REINSURANCE COMPANY LIMITED","11,145,458.00"," 184,923,648.82 ","6,384,987.00"," 106,376,633.34 ","57.29 ","57.52 "
"PAKT","PAKISTAN TOBACCO COMPANY LIMITED","3,900.00"," 6,064,851.11 ","3,735.00"," 5,805,886.28 ","95.77 ","95.73 "
"PASL","PERVEZ AHMED CONSULTANCY SERVICES LTD","52,004,021.00"," 209,781,916.82 ","22,649,183.00"," 91,892,224.92 ","43.55 ","43.80 "
"PASM","PARAMOUNT SPINNING MILLS LIMITED","23,586.00"," 176,769.41 ","22,602.00"," 169,317.15 ","95.83 ","95.78 "
"PCAL","PAKISTAN CABLES LIMITED","28,074.00"," 5,950,080.56 ","21,327.00"," 4,526,499.15 ","75.97 ","76.07 "
"PECO","PAKISTAN ENGINEERING COMPANY LIMITED","1,039.00"," 484,593.49 ","875.00"," 409,307.90 ","84.22 ","84.46 "
"PGLC","PAK GULF LEASING COMPANY LIMITED","26,974.00"," 465,143.22 ","17,778.00"," 306,599.44 ","65.91 ","65.92 "
"PIAHCLA","PIA HOLDING COMPANY LIMITED-CLASS A","24,894,295.00"," 635,544,854.30 ","14,401,716.00"," 369,685,512.31 ","57.85 ","58.17 "
"PIAHCLB","PIA HOLDING COMPANY LIMITED-CLASS B","18.00"," 438,438.88 ","11.00"," 268,524.78 ","61.11 ","61.25 "
"PIBTL","PAKISTAN INTERNATIONAL BULK TERMINAL LTD","7,233,731.00"," 109,837,232.07 ","4,862,998.00"," 73,913,211.52 ","67.23 ","67.29 "
"PICT","PAKISTAN INTL CONTAINER TERMINAL LTD.","65,599.00"," 2,792,395.82 ","43,281.00"," 1,845,013.94 ","65.98 ","66.07 "
"PIL","PICIC INSURANCE LIMITED","247,281.00"," 1,436,146.34 ","205,109.00"," 1,193,278.95 ","82.95 ","83.09 "
"PIM","POPULAR ISLAMIC MODARABA","142.00"," 3,264.88 ","142.00"," 3,264.88 ","100.00 ","100.00 "
"PINL","PREMIER INSURANCE LIMITED","55,021.00"," 425,439.53 ","54,876.00"," 424,261.19 ","99.74 ","99.72 "
"PIOC","PIONEER CEMENT LIMITED","363,589.00"," 80,014,891.46 ","341,017.00"," 75,213,630.62 ","93.79 ","94.00 "
"PKGI","THE PAKISTAN GENERAL INSURANCE CO. LTD.","186,724.00"," 2,874,551.80 ","159,123.00"," 2,477,772.51 ","85.22 ","86.20 "
"PKGP","PAKGEN POWER LIMITED","48,670.00"," 4,243,923.91 ","42,858.00"," 3,734,273.21 ","88.06 ","87.99 "
"PKGS","PACKAGES LIMITED","20,773.00"," 14,951,189.65 ","20,325.00"," 14,631,609.70 ","97.84 ","97.86 "
"PNSC","PAKISTAN NATIONAL SHIPPING CORPORATION","86,456.00"," 43,124,695.54 ","80,669.00"," 40,242,512.57 ","93.31 ","93.32 "
"POL","PAKISTAN OILFIELDS LIMITED","576,740.00"," 366,981,840.73 ","425,572.00"," 274,365,498.27 ","73.79 ","74.76 "
"POML","PUNJAB OIL MILLS LIMITED","2,792.00"," 520,571.13 ","2,595.00"," 484,244.63 ","92.94 ","93.02 "
"POWER","POWER CEMENT LIMITED","11,721,999.00"," 224,589,468.57 ","7,610,450.00"," 146,047,772.24 ","64.92 ","65.03 "
