"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"NBP","NATIONAL BANK OF PAKISTAN","16,940,188.00"," 2,507,921,869.32 ","6,034,046.00"," 951,143,930.12 ","35.62 ","37.93 "
"NBPGETF","NBP PAKISTAN GROWTH EXCHANGE TRADED FUND","54,000.00"," 1,404,040.00 ","32,000.00"," 833,760.00 ","59.26 ","59.38 "
"NCL","NISHAT (CHUNIAN) LIMITED","305,107.00"," 14,019,225.09 ","181,126.00"," 8,405,867.08 ","59.36 ","59.96 "
"NCML","NAZIR COTTON MILLS LIMITED","7,838.00"," 105,758.27 ","7,327.00"," 98,405.29 ","93.48 ","93.05 "
"NCPL","NISHAT CHUNIAN POWER LIMITED","539,844.00"," 14,764,390.64 ","526,434.00"," 14,398,428.73 ","97.52 ","97.52 "
"NESTLE","NESTLE PAKISTAN LIMITED","419.00"," 3,545,680.80 ","296.00"," 2,505,540.30 ","70.64 ","70.66 "
"NETSOL","NETSOL TECHNOLOGIES LIMITED","619,820.00"," 87,490,621.13 ","431,787.00"," 60,961,401.58 ","69.66 ","69.68 "
"NEXT","NEXT CAPITAL LIMITED","39,269.00"," 441,312.90 ","36,096.00"," 406,204.44 ","91.92 ","92.04 "
"NICL","NIMIR INDUSTRIAL CHEMICALS LIMITED","7,680.00"," 1,266,876.66 ","6,480.00"," 1,067,340.08 ","84.38 ","84.25 "
"NITGETF","NIT PAK. GATEWAY EXCHANGE TRADED FUND","26,000.00"," 818,320.00 ","15,000.00"," 473,925.00 ","57.69 ","57.91 "
"NML","NISHAT MILLS LIMITED","1,755,067.00"," 260,626,002.97 ","798,333.00"," 121,496,433.46 ","45.49 ","46.62 "
"NONS","NOON SUGAR MILLS LIMITED","3,550.00"," 285,391.99 ","3,550.00"," 285,391.99 ","100.00 ","100.00 "
"NPL","NISHAT POWER LIMITED","1,182,218.00"," 46,836,453.03 ","781,035.00"," 31,161,296.20 ","66.07 ","66.53 "
"NRL","NATIONAL REFINERY LIMITED","3,339,920.00"," 1,005,829,844.82 ","1,876,938.00"," 567,536,128.07 ","56.20 ","56.42 "
"NRSL","NIMIR RESINS LIMITED","525,190.00"," 17,674,831.86 ","394,894.00"," 13,289,766.37 ","75.19 ","75.19 "
"NSRM","THE NATIONAL SILK & RAYON MILLS LIMITED","209.00"," 22,966.40 ","196.00"," 21,555.80 ","93.78 ","93.86 "
"OBOY","OILBOY ENERGY LIMITED","165,344.00"," 1,501,336.02 ","142,963.00"," 1,298,700.04 ","86.46 ","86.50 "
"OCTOPUS","OCTOPUS DIGITAL LIMITED","476,287.00"," 24,795,103.14 ","403,116.00"," 20,988,798.44 ","84.64 ","84.65 "
"OGDC","OIL & GAS DEVELOPMENT COMPANY LIMITED","12,091,405.00"," 3,180,359,360.04 ","4,416,122.00"," 1,205,489,614.30 ","36.52 ","37.90 "
"OLPL","OLP FINANCIAL SERVICES PAKISTAN LIMITED","64,551.00"," 3,015,193.81 ","60,407.00"," 2,827,596.41 ","93.58 ","93.78 "
"OLPM","OLP MODARABA","14,028.00"," 306,295.64 ","13,290.00"," 290,335.87 ","94.74 ","94.79 "
"OML","OLYMPIA MILLS LIMITED","500.00"," 20,141.48 ","500.00"," 20,141.48 ","100.00 ","100.00 "
"ORM","ORIENT RENTAL MODARABA","11,622.00"," 129,480.40 ","11,622.00"," 129,480.40 ","100.00 ","100.00 "
"OTSU","OTSUKA PAKISTAN LIMITED","121,340.00"," 31,634,969.17 ","114,985.00"," 29,979,917.14 ","94.76 ","94.77 "
"P01GIS031225","1 YEAR GIS-DISCOUNTED-MATURITY 03-12-25","1.00"," 4,875.28 ","1.00"," 4,875.28 ","100.00 ","100.00 "
"P01GIS061125","1 YEAR GIS-DISCOUNTED-MATURITY 06-11-25","1.00"," 4,913.50 ","1.00"," 4,913.50 ","100.00 ","100.00 "
"P01GIS080126","1 YEAR GIS-DISCOUNTED-MAT DATE 08-01-26","1.00"," 4,831.50 ","1.00"," 4,831.50 ","100.00 ","100.00 "
"P01GIS170925","1 YEAR GIS-DISCOUNTED-MATURITY 170925","165,000.00"," 821,452,500.00 ","165,000.00"," 821,452,500.00 ","100.00 ","100.00 "
"P01GIS200826","1 YEAR GIS-DISCOUNTED-MATURITY 20AUG26","1.00"," 4,547.50 ","1.00"," 4,547.50 ","100.00 ","100.00 "
"P01GIS201025","1 YEAR GIS-DISCOUNTED-MATURITY 20-10-25","401.00"," 1,979,533.50 ","400.00"," 1,974,597.00 ","99.75 ","99.75 "
"P01GIS290526","1 YEAR GIS-DISCOUNTED-MATURITY 29MAY26","1.00"," 4,660.00 ","1.00"," 4,660.00 ","100.00 ","100.00 "
"P03GVR190528","3-YEAR VRR GREEN SUKUK-MAT. DT-19-MAY-28","1.00"," 5,151.95 ","1.00"," 5,151.95 ","100.00 ","100.00 "
"PABC","PAKISTAN ALUMINIUM BEVERAGE CANS LTD","259,573.00"," 39,303,622.63 ","230,146.00"," 34,837,844.20 ","88.66 ","88.64 "
"PACE","PACE (PAKISTAN) LIMITED","17,733,844.00"," 136,519,576.10 ","12,722,211.00"," 98,361,859.90 ","71.74 ","72.05 "
"PAEL","PAK ELEKTRON LIMITED","58,712,996.00"," 2,910,743,512.26 ","21,769,332.00"," 1,138,535,875.85 ","37.08 ","39.11 "
"PAKD","PAK DATACOM LIMITED","12,105.00"," 2,435,700.22 ","10,167.00"," 2,043,436.13 ","83.99 ","83.90 "
"PAKL","PAK LEATHER CRAFTS LIMITED","551.00"," 17,469.29 ","500.00"," 15,764.00 ","90.74 ","90.24 "
"PAKOXY","PAKISTAN OXYGEN LIMITED","22,597.00"," 5,561,464.81 ","19,369.00"," 4,767,221.65 ","85.71 ","85.72 "
"PAKRI","PAKISTAN REINSURANCE COMPANY LIMITED","1,347,114.00"," 19,376,160.84 ","1,189,324.00"," 17,105,426.62 ","88.29 ","88.28 "
"PAKT","PAKISTAN TOBACCO COMPANY LIMITED","34,316.00"," 45,353,711.94 ","30,802.00"," 40,741,065.77 ","89.76 ","89.83 "
"PASL","PERVEZ AHMED CONSULTANCY SERVICES LTD","54,820,834.00"," 171,160,200.65 ","19,263,136.00"," 60,690,016.97 ","35.14 ","35.46 "
"PASM","PARAMOUNT SPINNING MILLS LIMITED","35,140.00"," 296,427.82 ","32,921.00"," 278,064.14 ","93.69 ","93.81 "
"PCAL","PAKISTAN CABLES LIMITED","36,574.00"," 6,593,370.23 ","18,566.00"," 3,338,331.71 ","50.76 ","50.63 "
"PECO","PAKISTAN ENGINEERING COMPANY LIMITED","844.00"," 524,852.15 ","423.00"," 264,300.20 ","50.12 ","50.36 "
"PGLC","PAK GULF LEASING COMPANY LIMITED","81,752.00"," 1,526,693.09 ","76,825.00"," 1,433,606.03 ","93.97 ","93.90 "
"PIAHCLA","PIA HOLDING COMPANY LIMITED-CLASS A","2,631,736.00"," 51,990,553.55 ","1,801,840.00"," 35,589,328.92 ","68.47 ","68.45 "
"PIAHCLB","PIA HOLDING COMPANY LIMITED-CLASS B","21.00"," 565,345.89 ","18.00"," 485,135.89 ","85.71 ","85.81 "
"PIBTL","PAKISTAN INTERNATIONAL BULK TERMINAL LTD","26,550,894.00"," 347,928,232.77 ","16,701,659.00"," 218,927,377.98 ","62.90 ","62.92 "
"PICT","PAKISTAN INTL CONTAINER TERMINAL LTD.","64,261.00"," 2,679,935.60 ","37,496.00"," 1,567,391.41 ","58.35 ","58.49 "
"PIL","PICIC INSURANCE LIMITED","374,859.00"," 2,195,334.71 ","291,746.00"," 1,712,118.15 ","77.83 ","77.99 "
"PIM","POPULAR ISLAMIC MODARABA","631.00"," 15,325.31 ","631.00"," 15,325.31 ","100.00 ","100.00 "
"PINL","PREMIER INSURANCE LIMITED","63,628.00"," 592,465.57 ","56,445.00"," 526,066.92 ","88.71 ","88.79 "
"PIOC","PIONEER CEMENT LIMITED","311,402.00"," 74,996,150.05 ","129,436.00"," 32,529,510.33 ","41.57 ","43.37 "
"PKGI","THE PAKISTAN GENERAL INSURANCE CO. LTD.","428,261.00"," 4,910,196.22 ","227,190.00"," 2,664,233.75 ","53.05 ","54.26 "
"PKGP","PAKGEN POWER LIMITED","27,546.00"," 3,217,204.31 ","19,290.00"," 2,263,968.35 ","70.03 ","70.37 "
"PKGS","PACKAGES LIMITED","8,356.00"," 5,643,064.21 ","7,612.00"," 5,133,674.11 ","91.10 ","90.97 "
"PMPK","PHILIP MORRIS (PAKISTAN) LIMITED","1,688.00"," 2,194,930.00 ","1,688.00"," 2,194,930.00 ","100.00 ","100.00 "
"PNSC","PAKISTAN NATIONAL SHIPPING CORPORATION","27,914.00"," 11,684,321.49 ","22,031.00"," 9,222,617.09 ","78.92 ","78.93 "
"POL","PAKISTAN OILFIELDS LIMITED","285,274.00"," 186,026,300.19 ","201,755.00"," 132,499,089.73 ","70.72 ","71.23 "
"POML","PUNJAB OIL MILLS LIMITED","6,381.00"," 1,304,004.90 ","5,707.00"," 1,165,741.40 ","89.44 ","89.40 "
"POWER","POWER CEMENT LIMITED","9,380,928.00"," 162,784,882.16 ","6,319,740.00"," 109,825,953.05 ","67.37 ","67.47 "
"POWERPS","POWER CEMENT LIMITED - PREFERENCE SHARES","7,293.00"," 175,821.98 ","7,269.00"," 175,209.60 ","99.67 ","99.65 "
"PPL","PAKISTAN PETROLEUM LIMITED","7,101,329.00"," 1,250,766,440.22 ","3,323,841.00"," 594,497,962.78 ","46.81 ","47.53 "
"PPP","PAKISTAN PAPER PRODUCTS LIMITED","57,852.00"," 10,263,061.28 ","42,490.00"," 7,538,789.96 ","73.45 ","73.46 "
"PPVC","PAKISTAN PVC LIMITED","4,333.00"," 65,848.59 ","2,431.00"," 37,317.09 ","56.10 ","56.67 "
"PREMA","AT-TAHUR LIMITED","7,767,353.00"," 327,128,149.29 ","4,160,548.00"," 175,584,816.19 ","53.56 ","53.67 "
"PRET","PREMIUM TEXTILE MILLS LIMITED","540.00"," 262,601.81 ","539.00"," 262,151.81 ","99.81 ","99.83 "
"PRL","PAKISTAN REFINERY LIMITED","18,433,865.00"," 572,187,180.47 ","8,583,347.00"," 273,729,728.91 ","46.56 ","47.84 "
"PRWM","PROSPERITY WEAVING MILLS LIMITED","1.00"," 61.00 ","1.00"," 61.00 ","100.00 ","100.00 "
"PSEL","PAKISTAN SERVICES LIMITED","437.00"," 409,044.03 ","394.00"," 369,631.41 ","90.16 ","90.36 "
"PSO","PAKISTAN STATE OIL COMPANY LIMITED","3,831,606.00"," 1,486,075,570.43 ","1,941,105.00"," 787,263,499.24 ","50.66 ","52.98 "
"PSX","PAKISTAN STOCK EXCHANGE LIMITED","5,722,510.00"," 190,721,319.69 ","5,085,338.00"," 169,343,045.46 ","88.87 ","88.79 "
"PSYL","PAKISTAN SYNTHETICS LIMITED","10.00"," 690.00 ","10.00"," 690.00 ","100.00 ","100.00 "
"PTC","PAKISTAN TELECOMMUNICATION COMPANY LTD","3,733,991.00"," 81,009,305.96 ","2,496,341.00"," 56,525,358.29 ","66.85 ","69.78 "
"PTL","PANTHER TYRES LIMITED","283,203.00"," 14,866,462.87 ","279,438.00"," 14,667,809.32 ","98.67 ","98.66 "
"QUET","QUETTA TEXTILE MILLS LIMITED","21,376.00"," 361,066.13 ","16,666.00"," 282,292.63 ","77.97 ","78.18 "
"QUICE","QUICE FOOD INDUSTRIES LIMITED","8,196,579.00"," 75,411,944.10 ","3,715,042.00"," 34,284,844.32 ","45.32 ","45.46 "
"RCML","RELIANCE COTTON SPINNING MILLS LIMITED","248.00"," 133,485.38 ","239.00"," 128,744.37 ","96.37 ","96.45 "
"REDCO","REDCO TEXTILES LIMITED","3.00"," 72.61 ","3.00"," 72.61 ","100.00 ","100.00 "
"RICL","RELIANCE INSURANCE COMPANY LIMITED","795,619.00"," 12,581,415.35 ","310,352.00"," 5,052,927.26 ","39.01 ","40.16 "
"RMPL","RAFHAN MAIZE PRODUCTS COMPANY LIMITED","284.00"," 2,739,532.45 ","256.00"," 2,469,410.17 ","90.14 ","90.14 "
"RPL","ROSHAN PACKAGES LIMITED","1,072,417.00"," 22,719,390.22 ","567,528.00"," 12,077,823.52 ","52.92 ","53.16 "
"RUBY","RUBY TEXTILE MILLS LIMITED","1,826.00"," 25,512.20 ","1,233.00"," 17,251.70 ","67.52 ","67.62 "
"RUPL","RUPALI POLYESTER LIMITED","38,194.00"," 1,266,323.25 ","37,394.00"," 1,239,941.40 ","97.91 ","97.92 "
"SAIF","SAIF TEXTILE MILLS LIMITED","7,501.00"," 197,582.01 ","6,801.00"," 179,378.01 ","90.67 ","90.79 "
"SANSM","SANGHAR SUGAR MILLS LIMITED","1,152.00"," 71,563.54 ","1,101.00"," 68,317.05 ","95.57 ","95.46 "
"SAPT","SAPPHIRE TEXTILE MILLS LIMITED","222.00"," 318,539.10 ","212.00"," 304,198.00 ","95.50 ","95.50 "
"SARC","SARDAR CHEMICAL INDUSTRIES LIMITED","412.00"," 31,234.99 ","406.00"," 30,777.17 ","98.54 ","98.53 "
"SASML","SINDH ABADGARS SUGAR MILLS LIMITED","2,428.00"," 514,524.90 ","2,353.00"," 498,807.44 ","96.91 ","96.95 "
"SAZEW","SAZGAR ENGINEERING WORKS LIMITED","460,517.00"," 746,677,349.37 ","279,489.00"," 458,245,906.19 ","60.69 ","61.37 "
"SBL","SAMBA BANK LIMITED","12,659.00"," 115,348.90 ","9,660.00"," 88,357.90 ","76.31 ","76.60 "
"SCBPL","STANDARD CHARTERED BANK (PAKISTAN) LTD.","69,529.00"," 5,486,204.19 ","67,579.00"," 5,332,585.01 ","97.20 ","97.20 "
"SCL","SHIELD CORPORATION LIMITED","223.00"," 71,932.00 ","223.00"," 71,932.00 ","100.00 ","100.00 "
"SEARL","THE SEARLE COMPANY LIMITED","10,344,400.00"," 1,139,977,016.74 ","4,193,432.00"," 483,103,928.25 ","40.54 ","42.38 "
"SEL","SITARA ENERGY LIMITED","9,376.00"," 136,592.37 ","8,207.00"," 119,095.35 ","87.53 ","87.19 "
"SEPL","SECURITY PAPERS LIMITED","16,932.00"," 2,972,498.90 ","15,996.00"," 2,808,578.54 ","94.47 ","94.49 "
"SERT","SERVICE INDUSTRIES TEXTILES LIMITED","86,942.00"," 1,990,763.08 ","64,416.00"," 1,480,153.45 ","74.09 ","74.35 "
"SFL","SAPPHIRE FIBRES LIMITED","209.00"," 223,152.84 ","158.00"," 169,484.93 ","75.60 ","75.95 "
"SGF","SERVICE GLOBAL FOOTWEAR LIMITED","154,770.00"," 13,387,513.82 ","119,693.00"," 10,366,158.87 ","77.34 ","77.43 "
"SGPL","S.G. POWER LIMITED","439,712.00"," 5,472,762.33 ","187,756.00"," 2,327,990.15 ","42.70 ","42.54 "
"SHCM","SHADMAN COTTON MILLS LIMITED","8,816.00"," 410,464.46 ","8,309.00"," 386,420.85 ","94.25 ","94.14 "
"SHDT","SHADAB TEXTILE MILLS LIMITED","25,033.00"," 1,533,829.83 ","21,917.00"," 1,343,349.91 ","87.55 ","87.58 "
"SHEZ","SHEZAN INTERNATIONAL LIMITED","37,089.00"," 7,426,449.03 ","36,788.00"," 7,366,245.03 ","99.19 ","99.19 "
"SHFA","SHIFA INTERNATIONAL HOSPITALS LTD.","6,466.00"," 3,723,772.37 ","4,947.00"," 2,851,573.67 ","76.51 ","76.58 "
"SHJS","SHAHTAJ SUGAR MILLS LIMITED","505.00"," 63,383.30 ","498.00"," 62,449.10 ","98.61 ","98.53 "
"SHNI","SHAHEEN INSURANCE COMPANY LIMITED","124,602.00"," 1,163,256.46 ","101,766.00"," 947,453.29 ","81.67 ","81.45 "
"SHSML","SHAHMURAD SUGAR MILLS LIMITED","1,911.00"," 944,521.04 ","1,908.00"," 943,071.11 ","99.84 ","99.85 "
"SIBL","SECURITY INVESTMENT BANK LIMITED","17,104.00"," 170,004.46 ","15,993.00"," 159,133.69 ","93.50 ","93.61 "
"SIEM","SIEMENS PAKISTAN COMPANY ENGINEERING LTD","46.00"," 71,557.17 ","46.00"," 71,557.17 ","100.00 ","100.00 "
"SINDM","SINDH MODARABA","1,300.00"," 18,850.00 ","1,300.00"," 18,850.00 ","100.00 ","100.00 "
"SITC","SITARA CHEMICAL INDUSTRIES LIMITED","17,752.00"," 10,941,971.71 ","13,686.00"," 8,487,578.65 ","77.10 ","77.57 "
"SKRS","SAKRAND SUGAR MILLS LIMITED","2,089,450.00"," 26,122,613.64 ","1,216,560.00"," 15,812,424.87 ","58.22 ","60.53 "
"SLGL","SECURE LOGISTICS GROUP LIMITED","5,316,643.00"," 97,316,801.41 ","3,688,881.00"," 67,562,688.71 ","69.38 ","69.43 "
"SLYT","SALLY TEXTILE MILLS LIMITED","92,117.00"," 1,562,257.54 ","45,847.00"," 781,229.83 ","49.77 ","50.01 "
"SMCPL","SAFE MIX CONCRETE LIMITED","77,012.00"," 2,006,765.49 ","66,315.00"," 1,729,164.21 ","86.11 ","86.17 "
"SML","SHAKARGANJ LIMITED","12,257.00"," 821,132.83 ","3,020.00"," 215,529.95 ","24.64 ","26.25 "
"SNAI","SANA INDUSTRIES LIMITED","22,061.00"," 610,157.55 ","21,620.00"," 598,404.90 ","98.00 ","98.07 "
"SNBL","SONERI BANK LIMITED","1,098,392.00"," 23,945,182.54 ","855,688.00"," 18,673,034.75 ","77.90 ","77.98 "
"SNGP","SUI NORTHERN GAS PIPELINES LIMITED","1,883,967.00"," 212,961,771.07 ","1,235,970.00"," 142,702,332.26 ","65.60 ","67.01 "
"SPEL","SPEL LIMITED","1,833,442.00"," 111,127,342.59 ","1,637,094.00"," 99,228,366.64 ","89.29 ","89.29 "
"SPL","SITARA PEROXIDE LIMITED","517,210.00"," 9,746,632.08 ","219,412.00"," 4,145,200.16 ","42.42 ","42.53 "
"SPWL","SAIF POWER LIMITED","336,958.00"," 3,582,001.22 ","330,131.00"," 3,509,491.85 ","97.97 ","97.98 "
"SRVI","SERVICE INDUSTRIES LIMITED","22,234.00"," 27,844,799.70 ","15,645.00"," 19,598,051.43 ","70.37 ","70.38 "
"SSGC","SUI SOUTHERN GAS COMPANY LIMITED","12,436,738.00"," 507,372,495.19 ","7,625,524.00"," 311,601,013.09 ","61.31 ","61.41 "
"SSML","SARITOW SPINNING MILLS LIMITED","9,627.00"," 139,440.86 ","9,497.00"," 137,582.66 ","98.65 ","98.67 "
"SSOM","S. S. OIL MILLS LIMITED","74,792.00"," 52,440,644.20 ","18,535.00"," 13,313,257.87 ","24.78 ","25.39 "
"STCL","SHABBIR TILES AND CERAMICS LIMITED","267,603.00"," 4,633,758.34 ","165,759.00"," 2,872,873.19 ","61.94 ","62.00 "
"STJT","SHAHTAJ TEXTILE LIMITED","612.00"," 44,617.73 ","612.00"," 44,617.73 ","100.00 ","100.00 "
"STL","SUPERNET TECHNOLOGIES LIMITED","652.00"," 511,573.53 ","652.00"," 511,573.53 ","100.00 ","100.00 "
"STML","SHAMS TEXTILE MILLS LIMITED","128.00"," 4,317.75 ","128.00"," 4,317.75 ","100.00 ","100.00 "
"STPL","SIDDIQSONS TIN PLATE LIMITED","2,222,633.00"," 17,368,169.15 ","1,666,283.00"," 13,025,025.02 ","74.97 ","74.99 "
"STYLERS","STYLERS INTERNATIONAL LIMITED","8,804.00"," 464,112.90 ","8,804.00"," 464,112.90 ","100.00 ","100.00 "
"SUHJ","SUHAIL JUTE MILLS LIMITED","808.00"," 101,763.44 ","808.00"," 101,763.44 ","100.00 ","100.00 "
"SURC","SURAJ COTTON MILLS LIMITED","11,503.00"," 1,484,346.75 ","11,123.00"," 1,435,399.55 ","96.70 ","96.70 "
"SUTM","SUNRAYS TEXTILE MILLS LIMITED","1,350.00"," 233,902.95 ","1,258.00"," 218,070.06 ","93.19 ","93.23 "
"SYM","SYMMETRY GROUP LIMITED","3,932,867.00"," 59,099,978.96 ","2,684,915.00"," 40,986,710.04 ","68.27 ","69.35 "
"SYS","SYSTEMS LIMITED","4,033,636.00"," 544,287,726.27 ","3,455,255.00"," 469,383,275.52 ","85.66 ","86.24 "
"SZTM","SHAHZAD TEXTILE MILLS LIMITED","1,399.00"," 81,122.08 ","1,177.00"," 68,896.10 ","84.13 ","84.93 "
"TATM","TATA TEXTILE MILLS LIMITED","61,638.00"," 12,906,224.10 ","42,436.00"," 8,903,336.89 ","68.85 ","68.98 "
"TBL","TREET BATTERY LIMITED","4,746,898.00"," 61,664,240.93 ","3,740,493.00"," 48,651,287.22 ","78.80 ","78.90 "
"TCORP","TARIQ CORPORATION LIMITED","9,698.00"," 173,785.03 ","9,647.00"," 172,887.43 ","99.47 ","99.48 "
"TCORPCPS","TARIQ CORPORATION LTD-CUM&CONV.PREF.SH.","259.00"," 2,204.07 ","259.00"," 2,204.07 ","100.00 ","100.00 "
"TELE","TELECARD LIMITED","4,282,459.00"," 34,525,865.57 ","3,417,644.00"," 27,838,409.61 ","79.81 ","80.63 "
"TGL","TARIQ GLASS INDUSTRIES LTD.","182,537.00"," 49,266,253.12 ","153,489.00"," 41,462,320.84 ","84.09 ","84.16 "
"THALL","THAL LIMITED","778.00"," 452,395.00 ","751.00"," 436,488.75 ","96.53 ","96.48 "
"THCCL","THATTA CEMENT COMPANY LIMITED","4,576,908.00"," 206,076,956.34 ","3,201,854.00"," 144,272,450.46 ","69.96 ","70.01 "
"TICL","THE THAL INDUSTRIES CORPORATION LIMITED","483.00"," 267,325.40 ","483.00"," 267,325.40 ","100.00 ","100.00 "
"TOMCL","THE ORGANIC MEAT COMPANY LIMITED","23,944,881.00"," 1,235,086,599.31 ","11,088,742.00"," 573,576,621.92 ","46.31 ","46.44 "
"TOWL","TOWELLERS LIMITED","25,172.00"," 4,223,489.64 ","23,372.00"," 3,923,370.64 ","92.85 ","92.89 "
"TPL","TPL CORP LIMITED","15,966,186.00"," 156,887,498.31 ","10,715,604.00"," 105,786,779.23 ","67.11 ","67.43 "
"TPLI","TPL INSURANCE LIMITED","6,592,287.00"," 108,767,177.86 ","5,942,585.00"," 98,065,399.47 ","90.14 ","90.16 "
"TPLL","TPL LIFE INSURANCE LIMITED","1,013.00"," 39,903.34 ","1,012.00"," 39,860.40 ","99.90 ","99.89 "
"TPLP","TPL PROPERTIES LIMITED","17,951,908.00"," 181,956,985.42 ","10,790,851.00"," 112,009,679.74 ","60.11 ","61.56 "
"TPLRF1","TPL REIT FUND I","2,139,195.00"," 31,727,385.96 ","2,111,597.00"," 31,327,291.56 ","98.71 ","98.74 "
"TPLT","TPL TRAKKER LIMITED","706,037.00"," 5,492,892.87 ","545,002.00"," 4,241,838.58 ","77.19 ","77.22 "
"TREET","TREET CORPORATION LIMITED","15,251,031.00"," 365,764,322.37 ","8,434,638.00"," 211,181,105.41 ","55.31 ","57.74 "
"TRG","TRG PAKISTAN LIMITED  -  CLASS - (A)","2,252,281.00"," 127,952,847.04 ","1,861,203.00"," 105,750,287.67 ","82.64 ","82.65 "
"TRIPF","TRI-PACK FILMS LIMITED","11,722.00"," 1,518,311.98 ","11,591.00"," 1,501,273.53 ","98.88 ","98.88 "
"TRSM","TRUST MODARABA","1,822,535.00"," 80,668,017.24 ","1,359,239.00"," 60,666,940.74 ","74.58 ","75.21 "
"TSBL","TRUST SECURITIES AND BROKERAGE LTD.","1,220,545.00"," 16,937,775.06 ","928,896.00"," 12,997,311.04 ","76.11 ","76.74 "
"TSMF","TRI-STAR MUTUAL FUND LIMITED","3,983.00"," 51,064.99 ","3,983.00"," 51,064.99 ","100.00 ","100.00 "
"TSML","TANDLIANWALA SUGAR MILLS LIMITED","4.00"," 799.88 ","4.00"," 799.88 ","100.00 ","100.00 "
"TSPL","TRI - STAR POWER LIMITED","142,236.00"," 1,361,265.35 ","122,184.00"," 1,168,154.37 ","85.90 ","85.81 "
"UBDL","UNITED BRANDS LIMITED","6,659.00"," 162,596.54 ","5,600.00"," 136,391.04 ","84.10 ","83.88 "
"UBL","UNITED BANK LIMITED","522,656.00"," 198,527,052.37 ","460,907.00"," 175,482,860.66 ","88.19 ","88.39 "
"UBLPETF","UBL PAK. ENTERPRISE EXCHANGE TRADED FUND","42,520.00"," 1,431,641.60 ","29,020.00"," 974,701.60 ","68.25 ","68.08 "
"UCAPM","UNICAP MODARABA","27,082.00"," 126,780.61 ","27,074.00"," 126,744.05 ","99.97 ","99.97 "
"UDLI","UDL INTERNATIONAL LIMITED","92,909.00"," 919,827.95 ","87,565.00"," 870,894.77 ","94.25 ","94.68 "
"UDPL","UNITED DISTRIBUTERS PAKISTAN LIMITED","6,097.00"," 479,280.13 ","4,995.00"," 391,583.28 ","81.93 ","81.70 "
"UNIC","THE UNITED INSURANCE CO. OF PAKISTAN LTD","97,145.00"," 1,521,504.74 ","97,100.00"," 1,520,808.01 ","99.95 ","99.95 "
"UNITY","UNITY FOODS LIMITED","5,552,299.00"," 150,437,800.56 ","2,463,361.00"," 71,658,605.72 ","44.37 ","47.63 "
"UPFL","UNILEVER PAKISTAN FOODS LIMITED","43.00"," 1,422,441.72 ","33.00"," 1,094,362.91 ","76.74 ","76.94 "
"UVIC","THE UNIVERSAL INSURANCE COMPANY LIMITED","390,634.00"," 5,182,974.92 ","246,362.00"," 3,275,342.06 ","63.07 ","63.19 "
"WAFI","WAFI ENERGY PAKISTAN LIMITED","68,071.00"," 11,331,080.30 ","46,712.00"," 7,776,228.33 ","68.62 ","68.63 "
"WAHN","WAH NOBLE CHEMICALS LIMITED","5,493.00"," 2,176,052.86 ","5,404.00"," 2,140,431.60 ","98.38 ","98.36 "
"WASL","WASL MOBILITY MODARABA","986,390.00"," 4,456,583.03 ","897,589.00"," 4,056,656.52 ","91.00 ","91.03 "
"WAVES","WAVES CORPORATION LIMITED","10,527,532.00"," 115,274,309.32 ","9,490,154.00"," 103,936,117.70 ","90.15 ","90.16 "
"WAVESAPP","WAVES HOME APPLIANCE LIMITED","19,967,733.00"," 203,622,112.24 ","13,111,502.00"," 134,887,013.20 ","65.66 ","66.24 "
"WTL","WORLDCALL TELECOM LIMITED","40,495,240.00"," 58,382,282.82 ","24,522,424.00"," 35,351,220.52 ","60.56 ","60.55 "
"YOUW","YOUSAF WEAVING MILLS LIMITED","2,369,363.00"," 13,435,484.55 ","1,663,410.00"," 9,454,530.22 ","70.20 ","70.37 "
"ZAHID","ZAHIDJEE TEXTILE MILLS LIMITED","35,140.00"," 2,405,827.57 ","27,553.00"," 1,882,997.87 ","78.41 ","78.27 "
"ZAL","ZAREA LIMITED","403,446.00"," 11,716,014.12 ","373,932.00"," 10,860,591.58 ","92.68 ","92.70 "
"ZIL","ZIL LIMITED","1,565.00"," 557,068.86 ","1,565.00"," 557,068.86 ","100.00 ","100.00 "
"ZTL","ZEPHYR TEXTILES LIMITED","5,710.00"," 103,600.90 ","5,501.00"," 99,838.90 ","96.34 ","96.37 "
"786","786 INVESTMENT LIMITED","51,262.00"," 585,741.99 ","48,533.00"," 555,711.07 ","94.68 ","94.87 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","143.00"," 155,692.86 ","121.00"," 131,491.66 ","84.62 ","84.46 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","13,290.00"," 741,533.49 ","12,002.00"," 670,745.36 ","90.31 ","90.45 "
"ABL","ALLIED BANK LIMITED","47,612.00"," 8,434,967.00 ","43,579.00"," 7,721,648.20 ","91.53 ","91.54 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","107,649.00"," 122,264,268.15 ","105,928.00"," 120,308,876.52 ","98.40 ","98.40 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","23,500.00"," 420,195.00 ","21,500.00"," 384,390.00 ","91.49 ","91.48 "
